parameter_id,IMPC_OFD_013_001
gene_accession_id,MGI:1917604
mouse_strain,C57BL
pvalue,0.08314946
analysis_id,2ud241l8j4bq026
gene_symbol,Secisbp2l
mouse_life_stage,Early adult
parameter_name,Periphery average speed
