gene_symbol,Slc39a10
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_063_001
pvalue,0.7511599
analysis_id,0m4nel2tj2u4141
parameter_name,Total ab T cells - % of CD45+
gene_accession_id,MGI:1914515
