mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:2444113
parameter_name,Heart weight
parameter_id,IMPC_HWT_008_001
gene_symbol,Nemp2
analysis_id,32979u6y3u29t4q
pvalue,0.4908978
