mouse_strain,C57BL
analysis_id,7b5p9jz7zdb1013
gene_symbol,Opn3
parameter_name,Lean mass
parameter_id,IMPC_DXA_003_001
pvalue,0.9248298
mouse_life_stage,Early adult
gene_accession_id,MGI:1338022
