parameter_id,MGP_PBI_038_001
mouse_strain,C57BL
gene_accession_id,MGI:97054
parameter_name,Ly6Clow monocyte number
analysis_id,90sj48669eu5228
pvalue,0.8723597
gene_symbol,Mov10
mouse_life_stage,Early adult
