parameter_id,ESLIM_001_001_117
gene_symbol,Arpc5l
gene_accession_id,MGI:1921442
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,w6a1445r71f6m45
parameter_name,eye size
pvalue,0.509856
