parameter_id,M-G-P_007_001_011
parameter_name,center - resting time
analysis_id,5926ip4g801n792
gene_accession_id,MGI:107414
gene_symbol,Tnfsf10
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.9433917
