mouse_life_stage,Early adult
mouse_strain,129SV
parameter_name,Limb morphology
parameter_id,IMPC_GEP_084_001
pvalue,0.9361415
gene_symbol,Mms22l
gene_accession_id,MGI:2684980
analysis_id,87168k72s1g3o3f
