mouse_life_stage,E18.5
gene_accession_id,MGI:1914309
pvalue,0.9686978
parameter_id,MGP_IMM_026_001
analysis_id,750mqd783il9437
mouse_strain,C57BL
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
gene_symbol,Ola1
