parameter_id,IMPC_CBC_012_001
pvalue,0.941151
mouse_life_stage,Early adult
analysis_id,w4710471yj9r7i6
mouse_strain,C57BL
parameter_name,Aspartate aminotransferase
gene_accession_id,MGI:104848
gene_symbol,Inpp1
