gene_symbol,Slc2a8
pvalue,0.7123786
parameter_id,MGP_PBI_032_001
parameter_name,CD4+ KLRG1+ alpha beta T cell number
mouse_life_stage,Early adult
analysis_id,b9q2oc77p67p982
mouse_strain,C57BL
gene_accession_id,MGI:1860103
