mouse_life_stage,E9.5
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
mouse_strain,C57BL
parameter_id,IMPC_IMM_004_002
pvalue,0.848543
analysis_id,1132q7d593txsd2
gene_symbol,Cdin1
gene_accession_id,MGI:3026886
