parameter_id,IMPC_IMM_051_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2673000
analysis_id,eu995h5e17h4576
parameter_name,Monocytes
gene_symbol,Trim46
pvalue,0.7096978
mouse_strain,C57BL
