gene_accession_id,MGI:104640
gene_symbol,Rab17
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_CBC_015_001
pvalue,0.6849038
parameter_name,Total cholesterol
analysis_id,c99wyc14a4336df
