parameter_id,ESLIM_011_001_009
analysis_id,dla704llf7tb2q4
pvalue,0.1787156
gene_accession_id,MGI:1921493
gene_symbol,Slx4ip
mouse_strain,C57BL
parameter_name,PP3 + pulse startle magnitude
mouse_life_stage,Early adult
