parameter_id,ESLIM_011_001_006
parameter_name,110dB startle magnitude
pvalue,0.8891149
analysis_id,s228yccl380y50y
gene_accession_id,MGI:1915848
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Dnajc8
