mouse_life_stage,Early adult
gene_symbol,Cdk18
mouse_strain,C57BL
parameter_id,ESLIM_011_001_703
gene_accession_id,MGI:97518
analysis_id,5kr531475c7a482
parameter_name,Prepulse inhibition - PP3
pvalue,0.191687
