pvalue,0.4669954
mouse_strain,C57BL
gene_symbol,Snap23
parameter_id,MGP_MLN_076_001
analysis_id,l6d20cf5e0r0f1u
mouse_life_stage,Late adult
parameter_name,Naive CD8+ T cells - % of CD45+
gene_accession_id,MGI:109356
