pvalue,0.5806276
parameter_id,MGP_IMM_071_001
analysis_id,067l5485gos562h
mouse_life_stage,Early adult
gene_symbol,Rab17
parameter_name,Total CD4+ T cells - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:104640
