parameter_id,IMPC_CSD_047_001
parameter_name,Hindlimb digit - size
mouse_strain,C57BL
gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
analysis_id,21m152x1a04109d
pvalue,0.8151919
mouse_life_stage,Early adult
