mouse_life_stage,Late adult
parameter_name,Total holepokes
parameter_id,JAXLA_HBD_001_001
analysis_id,qp2v63nb24n47r2
pvalue,0.607054
gene_accession_id,MGI:1934811
mouse_strain,C57BL
gene_symbol,Nucks1
