mouse_life_stage,Late adult
analysis_id,nftn53o303c7sm0
pvalue,0.807307
gene_accession_id,MGI:1934811
mouse_strain,C57BL
parameter_name,Total T cell percentage
parameter_id,MGP_PBI_001_001
gene_symbol,Nucks1
