parameter_id,IMPC_OFD_018_001
pvalue,0.8163808
gene_symbol,Rab3gap2
analysis_id,74j831i64524ge5
mouse_life_stage,Early adult
parameter_name,Latency to center entry
gene_accession_id,MGI:1916043
mouse_strain,C57BL
