mouse_strain,C57BL
gene_accession_id,MGI:3588214
parameter_id,IMPC_EYE_027_001
gene_symbol,Rufy4
mouse_life_stage,Early adult
pvalue,0.4055828
analysis_id,m0p6ck50bwzg11h
parameter_name,Persistence of hyaloid vascular system
