parameter_id,MGP_MLN_074_001
gene_accession_id,MGI:95457
parameter_name,Effector CD8+ T cells - % of CD45+
mouse_life_stage,Early adult
pvalue,0.6696644
mouse_strain,C3H
analysis_id,qqt20s66bzal2h9
gene_symbol,Mecom
