mouse_life_stage,Early adult
gene_accession_id,MGI:2139080
parameter_name,Effector CD8+ T cells - % of CD8+
parameter_id,MGP_IMM_014_001
analysis_id,9m1trrmgp1l14y1
pvalue,0.5474396
mouse_strain,C57BL
gene_symbol,Dzank1
