parameter_id,IMPC_ECG_010_001
parameter_name,HRV
pvalue,0.5198127
analysis_id,z2c6508024j9ch0
gene_accession_id,MGI:1860103
mouse_life_stage,Early adult
gene_symbol,Slc2a8
mouse_strain,C54BL
