parameter_id,IMPC_XRY_021_001
pvalue,0.9154579
parameter_name,Humerus
mouse_strain,C57BL
analysis_id,tl0bx7b3q8p381m
gene_accession_id,MGI:88380
mouse_life_stage,Early adult
gene_symbol,F2
