parameter_id,IMPC_IMM_051_001
gene_symbol,Nanp
gene_accession_id,MGI:1914561
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Monocytes
analysis_id,78q8dti7jh3m67s
pvalue,0.6257858
