parameter_id,ESLIM_014_001_008
analysis_id,wid705x724bzg9l
parameter_name,Cornea vascularisation
mouse_life_stage,Early adult
pvalue,0.545424
gene_symbol,Rnf114
gene_accession_id,MGI:1933159
mouse_strain,C57BL
