mouse_life_stage,Late adult
gene_symbol,Hpca
parameter_id,JAX_OFD_014_001
pvalue,0.1227061
analysis_id,jf7z420476g9639
parameter_name,Center distance travelled
gene_accession_id,MGI:1336200
mouse_strain,C57BL
