parameter_id,MGP_IMM_110_001
mouse_life_stage,Early adult
analysis_id,612hrz4592k8315
gene_symbol,Toporsl
gene_accession_id,MGI:1915524
parameter_name,Transitional 1 B cells - % of CD45+
pvalue,0.2229554
mouse_strain,C57BL
