parameter_id,IMPC_XRY_066_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:99915
gene_symbol,Lamb3
analysis_id,wt6whqlzc801c83
parameter_name,Sacral processes
pvalue,0.168793
