gene_accession_id,MGI:1919137
gene_symbol,Ppm1j
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_006_001
pvalue,0.4821525
parameter_name,12kHz-evoked ABR Threshold
analysis_id,a76huj7605a43qd
