parameter_id,IMPC_XRY_002_001
pvalue,0.5176194
analysis_id,97766762z1362g2
parameter_name,Zygomatic bone
gene_accession_id,MGI:2385156
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Sdcbp2
