parameter_id,M-G-P_008_001_013
pvalue,0.6293241
mouse_life_stage,Early adult
analysis_id,70725n46sh191q1
gene_accession_id,MGI:88071
mouse_strain,C57BL
gene_symbol,Arnt
parameter_name,Startle Response
