parameter_id,IMPC_EYE_059_001
analysis_id,x3wm35fr823cnn6
gene_symbol,Trpa1
gene_accession_id,MGI:3522699
parameter_name,Mean right eye lens density
mouse_strain,C57BL
pvalue,0.8634215
mouse_life_stage,Early adult
