mouse_life_stage,Late adult
pvalue,0.2234783
parameter_name,Startle response
gene_symbol,Hpca
gene_accession_id,MGI:1336200
mouse_strain,C57BL
parameter_id,ESLIM_008_001_013
analysis_id,j9a118c79991355
