parameter_id,IMPC_CSD_030_001
gene_accession_id,MGI:3026886
analysis_id,118kmkkvmz61i88
gene_symbol,Cdin1
parameter_name,Tremor
mouse_strain,C57BL
mouse_life_stage,E9.5
pvalue,0.8930114
