parameter_id,IMPC_CSD_011_001
pvalue,0.3125291
gene_symbol,Dnaaf9
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1923029
parameter_name,Coat - hair distribution - back
analysis_id,612rwy9cp1762q1
