mouse_life_stage,E9.5
pvalue,0.5247903
gene_accession_id,MGI:1924315
analysis_id,e0l1c83mvpidb99
parameter_id,JAX_LDT_005_001
gene_symbol,Ints7
parameter_name,Time mobile dark side
mouse_strain,C57BL
