mouse_life_stage,Middle aged adult
gene_accession_id,MGI:109128
gene_symbol,Hnf4a
analysis_id,8mbutp9tk7fzjw1
mouse_strain,C57BL
pvalue,0.1893323
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
parameter_id,MGP_PBI_030_001
