parameter_id,M-G-P_005_001_004
analysis_id,3npax24ycr303s2
gene_accession_id,MGI:88479
parameter_name,Bone Mineral Density (excluding skull)
gene_symbol,Cpa3
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.4007826
