parameter_id,IMPC_CBC_009_001
mouse_life_stage,Early adult
gene_symbol,Zfp683
analysis_id,5334s186efl9dv6
pvalue,0.3144822
mouse_strain,C57BL
parameter_name,Calcium
gene_accession_id,MGI:3650254
