mouse_strain,C57BL
analysis_id,650a598o3818774
mouse_life_stage,Early adult
gene_accession_id,MGI:1929242
gene_symbol,Ivd
pvalue,0.116716
parameter_id,UCDLA_EYE_083_001
parameter_name,Vitreous
