mouse_strain,C57BL
parameter_name,Fat/Body weight
analysis_id,w794np90d6852e3
parameter_id,IMPC_DXA_009_001
gene_symbol,Snap23
pvalue,0.1264095
gene_accession_id,MGI:109356
mouse_life_stage,Early adult
