parameter_id,JAX_OFD_016_001
parameter_name,Center permanence time
gene_accession_id,MGI:1332236
mouse_life_stage,Early adult
gene_symbol,Cds2
analysis_id,jwsik1ddxs2vnc4
mouse_strain,129SV
pvalue,0.5618797
