gene_symbol,Zmynd8
pvalue,0.9171641
mouse_life_stage,Early adult
parameter_name,Hemoglobin
parameter_id,IMPC_HEM_003_001
mouse_strain,129SV
gene_accession_id,MGI:1918025
analysis_id,m938i6860093caw
