mouse_life_stage,Middle aged adult
pvalue,0.4496041
gene_accession_id,MGI:2446274
parameter_name,Effector NK cells - % of CD45+
mouse_strain,C57BL
parameter_id,MGP_IMM_099_001
analysis_id,h7vg920o6or8j9p
gene_symbol,Frmpd1
