mouse_life_stage,Late adult
gene_accession_id,MGI:2140475
parameter_name,Number of rears - total
analysis_id,70iuo6d6vb9976u
mouse_strain,C57BL
pvalue,0.488005
parameter_id,JAX_OFD_021_001
gene_symbol,AU040320
