parameter_id,IMPC_CBC_020_001
gene_symbol,Eprs1
gene_accession_id,MGI:97838
analysis_id,o9p76y8102u3thc
mouse_strain,C57BL
parameter_name,Fructosamine
pvalue,0.5921475
mouse_life_stage,E9.5
