parameter_id,IMPC_CSD_051_002
analysis_id,x0qi8s5152a8220
mouse_strain,C57BL
parameter_name,Hindlimb nail - number
gene_symbol,Lamb3
gene_accession_id,MGI:99915
pvalue,0.1032167
mouse_life_stage,Early adult
