mouse_strain,129SV
gene_accession_id,MGI:1920638
mouse_life_stage,Early adult
parameter_name,Neutrophil differential count
pvalue,0.3061476
gene_symbol,Bpifa3
analysis_id,i495ig8w8064zja
parameter_id,IMPC_HEM_029_001
