parameter_id,MGP_IMM_110_001
gene_symbol,Lurap1
pvalue,0.3150721
gene_accession_id,MGI:1915325
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,8tbxmv11m8w5xu5
parameter_name,Transitional 1 B cells - % of CD45+
