parameter_id,IMPC_OFD_013_001
gene_symbol,Ntmt2
gene_accession_id,MGI:2685053
mouse_strain,C57BL
parameter_name,Periphery average speed
pvalue,0.427342
analysis_id,56c551am243w97l
mouse_life_stage,Early adult
