parameter_id,IMPC_HEM_036_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2670995
pvalue,0.4282815
mouse_strain,C57BL
gene_symbol,Trp53i11
analysis_id,090o90ag5187j08
parameter_name,Eosinophil cell count
