gene_accession_id,MGI:2444113
mouse_life_stage,Early adult
gene_symbol,Nemp2
pvalue,0.5079438
mouse_strain,C57BL
parameter_id,MGP_MLN_021_001
analysis_id,0agbs3107dv0p5g
parameter_name,KLRG1+ gd T cells - % of gd T cells
