parameter_id,IMPC_OFD_013_001
pvalue,0.7397469
parameter_name,Periphery average speed
analysis_id,02913m8984656kp
gene_symbol,Zyg11b
mouse_life_stage,E18.5
gene_accession_id,MGI:2685277
mouse_strain,C57BL
