mouse_life_stage,Middle aged adult
analysis_id,c6s5p9x1y68p3td
pvalue,0.6803819
mouse_strain,C57BL
gene_symbol,Nucks1
parameter_id,HRWLLA_OFD_020_001
parameter_name,Distance travelled - total
gene_accession_id,MGI:1934811
