parameter_id,MGP_IMM_074_001
gene_symbol,Eprs1
gene_accession_id,MGI:97838
pvalue,0.4768362
parameter_name,Resting CD4+ T helper cells - % of CD45+
mouse_strain,C57BL
analysis_id,xcw520p1qoa2578
mouse_life_stage,E9.5
