pvalue,0.8805287
analysis_id,5c2z607acx9bd2g
gene_accession_id,MGI:88328
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,IMPC_CSD_070_001
parameter_name,Lower teeth appearance
gene_symbol,Tnfsf8
