parameter_id,IMPC_CSD_078_001
gene_accession_id,MGI:1921262
mouse_life_stage,Early adult
gene_symbol,Rap2b
pvalue,0.357842
mouse_strain,C57BL
analysis_id,vnyt86bhml00244
parameter_name,Vocalization
