mouse_strain,C51BL
pvalue,0.05768757
gene_symbol,Gpbp1l1
analysis_id,t69y8o6ks7ew80h
gene_accession_id,MGI:1924360
mouse_life_stage,Early adult
parameter_id,M-G-P_016_001_005
parameter_name,Mean-cell-volume
