parameter_id,IMPC_HEM_031_001
analysis_id,7q7177ua3w0336f
mouse_life_stage,E9.5
gene_symbol,Ints7
mouse_strain,C57BL
parameter_name,Lymphocyte differential count
pvalue,0.7785456
gene_accession_id,MGI:1924315
